ISTAT,Provincia,Comune,N°alimentari,N°non alimentari,N°Misti,N° TOT,Sup. alimentari,Sup.non alimentari,Sup.misti,Sup. TOT,Anno
17198,BS,Vezza d'Oglio,4,12,10,26,214.00,856.00,535.00,1605.00,2018
17198,BS,Vezza d'Oglio,4,11,10,25,214.00,814.00,535.00,1563.00,2019
17198,BS,Vezza d'Oglio,5,11,10,26,264.00,858.00,535.00,1657.00,2020
17198,BS,Vezza d'Oglio,6,12,9,27,251.00,916.00,587.00,1754.00,2021
17198,BS,Vezza d'Oglio,5,12,9,26,201.00,916.00,587.00,1704.00,2022
17198,BS,Vezza d'Oglio,6,12,9,27,248.00,916.00,587.00,1751.00,2023
17199,BS,Villa Carcina,11,71,14,96,606.00,6709.00,802.00,8117.00,2005
17199,BS,Villa Carcina,11,71,14,96,606.00,6709.00,802.00,8117.00,2006
17199,BS,Villa Carcina,14,66,13,93,719.00,5867.00,745.00,7331.00,2007
17199,BS,Villa Carcina,16,71,12,99,850.00,6174.00,705.00,7729.00,2008
17199,BS,Villa Carcina,17,69,11,97,951.00,5925.00,656.00,7532.00,2009
17199,BS,Villa Carcina,18,69,12,99,976.00,5796.00,691.00,7463.00,2010
17199,BS,Villa Carcina,18,69,12,99,977.00,5773.00,691.00,7441.00,2011
17199,BS,Villa Carcina,18,66,12,96,977.00,5136.00,691.00,6804.00,2012
17199,BS,Villa Carcina,19,63,12,94,979.00,4810.00,691.00,6480.00,2013
17199,BS,Villa Carcina,18,62,14,94,831.00,4791.00,742.00,6364.00,2014
17199,BS,Villa Carcina,16,61,15,92,831.00,4903.00,777.00,6511.00,2015
17199,BS,Villa Carcina,18,63,15,96,851.00,4907.00,777.00,6535.00,2016
17199,BS,Villa Carcina,18,66,15,99,851.00,5253.00,777.00,6881.00,2017
17199,BS,Villa Carcina,18,66,17,101,791.00,5183.00,882.00,6856.00,2018
17199,BS,Villa Carcina,18,63,16,97,791.00,4875.00,851.00,6517.00,2019
17199,BS,Villa Carcina,18,61,17,96,791.00,4806.00,915.00,6512.00,2020
17199,BS,Villa Carcina,18,59,18,95,791.00,4824.00,992.00,6607.00,2021
17199,BS,Villa Carcina,18,59,18,95,791.00,4816.00,992.00,6599.00,2022
17199,BS,Villa Carcina,26,55,13,94,846.00,5224.00,741.00,6811.00,2023
17200,BS,Villachiara,0,2,2,4,0.00,74.00,90.00,164.00,2005
17200,BS,Villachiara,0,2,2,4,0.00,74.00,90.00,164.00,2006
17200,BS,Villachiara,0,2,2,4,0.00,74.00,90.00,164.00,2007
17200,BS,Villachiara,0,2,2,4,0.00,74.00,90.00,164.00,2008
17200,BS,Villachiara,0,2,2,4,0.00,74.00,90.00,164.00,2009
17200,BS,Villachiara,0,2,2,4,0.00,74.00,90.00,164.00,2010
17200,BS,Villachiara,0,2,2,4,0.00,74.00,90.00,164.00,2011
17200,BS,Villachiara,0,1,2,3,0.00,19.00,90.00,109.00,2012
17200,BS,Villachiara,1,1,2,4,30.00,19.00,90.00,139.00,2013
17200,BS,Villachiara,1,1,2,4,30.00,19.00,90.00,139.00,2014
17200,BS,Villachiara,1,1,2,4,30.00,19.00,90.00,139.00,2015
17200,BS,Villachiara,1,1,2,4,30.00,19.00,90.00,139.00,2016
17200,BS,Villachiara,1,1,2,4,30.00,19.00,90.00,139.00,2017
17200,BS,Villachiara,1,1,2,4,30.00,19.00,90.00,139.00,2018
17200,BS,Villachiara,1,1,2,4,30.00,19.00,90.00,139.00,2019
17200,BS,Villachiara,1,1,2,4,30.00,19.00,90.00,139.00,2020
17200,BS,Villachiara,1,1,2,4,30.00,19.00,90.00,139.00,2021
17200,BS,Villachiara,1,1,2,4,30.00,19.00,90.00,139.00,2022
17200,BS,Villachiara,1,1,2,4,30.00,19.00,90.00,139.00,2023
17201,BS,Villanuova sul Clisi,6,56,1,63,403.00,3536.00,53.00,3992.00,2005
17201,BS,Villanuova sul Clisi,7,51,0,58,456.00,3969.00,0.00,4425.00,2006
17201,BS,Villanuova sul Clisi,7,50,0,57,456.00,4145.00,0.00,4601.00,2007
17201,BS,Villanuova sul Clisi,7,55,0,62,456.00,4608.00,0.00,5064.00,2008
17201,BS,Villanuova sul Clisi,7,54,0,61,456.00,4471.00,0.00,4927.00,2009
17201,BS,Villanuova sul Clisi,7,54,0,61,456.00,4424.00,0.00,4880.00,2010
17201,BS,Villanuova sul Clisi,7,55,0,62,437.00,4457.00,0.00,4894.00,2011
17201,BS,Villanuova sul Clisi,9,56,0,65,502.00,4433.00,0.00,4935.00,2012
17201,BS,Villanuova sul Clisi,10,54,0,64,531.00,4184.00,0.00,4715.00,2013
17201,BS,Villanuova sul Clisi,11,57,0,68,583.00,4394.00,0.00,4977.00,2014
17201,BS,Villanuova sul Clisi,11,58,0,69,583.00,4597.00,0.00,5180.00,2015
17201,BS,Villanuova sul Clisi,12,54,0,66,718.00,4438.00,0.00,5156.00,2016
17201,BS,Villanuova sul Clisi,13,53,0,66,720.00,4413.00,0.00,5133.00,2017
17201,BS,Villanuova sul Clisi,14,50,0,64,764.00,4212.00,0.00,4976.00,2018
17201,BS,Villanuova sul Clisi,13,48,0,61,711.00,4151.00,0.00,4862.00,2019
17201,BS,Villanuova sul Clisi,12,50,0,62,671.00,4122.00,0.00,4793.00,2020
17201,BS,Villanuova sul Clisi,14,49,0,63,750.00,4093.00,0.00,4843.00,2021
17201,BS,Villanuova sul Clisi,14,50,0,64,750.00,4236.00,0.00,4986.00,2022
17201,BS,Villanuova sul Clisi,14,50,0,64,750.00,4297.00,0.00,5047.00,2023
17202,BS,Vione,0,1,5,6,0.00,16.00,277.00,293.00,2005
17202,BS,Vione,0,1,5,6,0.00,16.00,277.00,293.00,2006
17202,BS,Vione,0,1,5,6,0.00,16.00,285.00,301.00,2007
17202,BS,Vione,0,1,5,6,0.00,16.00,285.00,301.00,2008
17202,BS,Vione,0,1,5,6,0.00,16.00,285.00,301.00,2009
17202,BS,Vione,0,0,5,5,0.00,0.00,283.00,283.00,2010
17202,BS,Vione,0,0,5,5,0.00,0.00,283.00,283.00,2011
17202,BS,Vione,0,0,5,5,0.00,0.00,283.00,283.00,2012
17202,BS,Vione,0,0,5,5,0.00,0.00,283.00,283.00,2013
17202,BS,Vione,0,0,5,5,0.00,0.00,283.00,283.00,2014
17202,BS,Vione,0,0,4,4,0.00,0.00,225.00,225.00,2015
17202,BS,Vione,0,0,4,4,0.00,0.00,225.00,225.00,2016
17202,BS,Vione,0,0,4,4,0.00,0.00,225.00,225.00,2017
17202,BS,Vione,0,0,3,3,0.00,0.00,183.00,183.00,2018
17202,BS,Vione,0,0,3,3,0.00,0.00,183.00,183.00,2019
17202,BS,Vione,0,0,3,3,0.00,0.00,183.00,183.00,2020
17202,BS,Vione,0,0,3,3,0.00,0.00,183.00,183.00,2021
17202,BS,Vione,0,0,3,3,0.00,0.00,183.00,183.00,2022
17202,BS,Vione,0,0,3,3,0.00,0.00,183.00,183.00,2023
17203,BS,Visano,4,9,3,16,143.00,390.00,150.00,683.00,2005
17203,BS,Visano,4,9,3,16,143.00,390.00,150.00,683.00,2006
17203,BS,Visano,4,6,3,13,180.00,270.00,150.00,600.00,2007
17203,BS,Visano,5,8,3,16,207.00,370.00,150.00,727.00,2008
17203,BS,Visano,5,8,3,16,207.00,370.00,150.00,727.00,2009
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2010
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2011
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2012
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2013
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2014
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2015
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2016
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2017
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2018
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2019
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2020
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2021
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2022
17203,BS,Visano,3,5,2,10,180.00,300.00,160.00,640.00,2023
17204,BS,Vobarno,8,72,18,98,388.00,4533.00,1271.00,6192.00,2005
17204,BS,Vobarno,8,77,20,105,423.00,4709.00,1343.00,6475.00,2006
17204,BS,Vobarno,7,70,18,95,323.00,4416.00,1260.00,5999.00,2007
17204,BS,Vobarno,8,67,17,92,342.00,4303.00,1210.00,5855.00,2008
17204,BS,Vobarno,11,66,16,93,423.00,3963.00,1169.00,5555.00,2009
17204,BS,Vobarno,12,64,16,92,395.00,3872.00,1131.00,5398.00,2010
17204,BS,Vobarno,12,64,17,93,395.00,3712.00,1133.00,5240.00,2011
17204,BS,Vobarno,12,66,16,94,390.00,3803.00,1057.00,5250.00,2012
17204,BS,Vobarno,13,64,16,93,418.00,3664.00,1057.00,5139.00,2013
17204,BS,Vobarno,13,60,16,89,418.00,3179.00,1070.00,4667.00,2014
17204,BS,Vobarno,10,55,19,84,213.00,2991.00,1217.00,4421.00,2015
17204,BS,Vobarno,11,55,16,82,223.00,2939.00,1069.00,4231.00,2016
17204,BS,Vobarno,11,53,16,80,215.00,2851.00,994.00,4060.00,2017
17204,BS,Vobarno,12,50,15,77,173.00,2502.00,872.00,3547.00,2018
17204,BS,Vobarno,12,50,15,77,170.00,2463.00,893.00,3526.00,2019
17204,BS,Vobarno,12,51,15,78,236.00,2567.00,893.00,3696.00,2020
17204,BS,Vobarno,11,51,15,77,208.00,2660.00,893.00,3761.00,2021
17204,BS,Vobarno,9,29,14,52,192.00,2035.00,774.00,3001.00,2022
17204,BS,Vobarno,9,29,14,52,192.00,2035.00,774.00,3001.00,2023
17205,BS,Zone,1,2,3,6,36.00,66.00,154.00,256.00,2005
17205,BS,Zone,1,2,3,6,36.00,66.00,154.00,256.00,2006
17205,BS,Zone,1,2,3,6,36.00,66.00,154.00,256.00,2007
17205,BS,Zone,1,2,3,6,36.00,66.00,154.00,256.00,2008
17205,BS,Zone,1,2,3,6,36.00,66.00,154.00,256.00,2009
17205,BS,Zone,1,2,3,6,36.00,66.00,154.00,256.00,2010
17205,BS,Zone,1,2,3,6,36.00,66.00,154.00,256.00,2011
17205,BS,Zone,1,2,4,7,36.00,84.00,175.00,295.00,2012
17205,BS,Zone,1,2,4,7,36.00,84.00,175.00,295.00,2013
17205,BS,Zone,1,3,4,8,36.00,196.00,175.00,407.00,2014
17205,BS,Zone,1,3,4,8,36.00,196.00,175.00,407.00,2015
17205,BS,Zone,1,3,4,8,36.00,196.00,175.00,407.00,2016
17205,BS,Zone,1,6,4,11,40.00,294.00,152.00,486.00,2017
17205,BS,Zone,1,6,5,12,40.00,294.00,177.00,511.00,2018
17205,BS,Zone,1,6,5,12,40.00,294.00,177.00,511.00,2019
17205,BS,Zone,1,6,5,12,40.00,294.00,177.00,511.00,2020
17205,BS,Zone,1,6,5,12,40.00,294.00,177.00,511.00,2021
17205,BS,Zone,1,6,5,12,40.00,294.00,177.00,511.00,2022
17205,BS,Zone,1,6,5,12,40.00,294.00,177.00,511.00,2023
17206,BS,Piancogno,17,46,0,63,1086.00,3179.00,0.00,4265.00,2005
17206,BS,Piancogno,17,46,0,63,1086.00,3179.00,0.00,4265.00,2006
17206,BS,Piancogno,14,49,0,63,987.00,3222.00,0.00,4209.00,2007
17206,BS,Piancogno,11,51,0,62,752.00,3404.00,0.00,4156.00,2008
17206,BS,Piancogno,10,49,0,59,707.00,3194.00,0.00,3901.00,2009
17206,BS,Piancogno,11,52,0,63,762.00,3318.00,0.00,4080.00,2010
17206,BS,Piancogno,12,53,0,65,800.00,3416.00,0.00,4216.00,2011
17206,BS,Piancogno,13,50,0,63,841.00,3282.00,0.00,4123.00,2012
17206,BS,Piancogno,12,60,0,72,803.00,3270.00,0.00,4073.00,2013
17206,BS,Piancogno,11,51,0,62,762.00,3171.00,0.00,3933.00,2014
17206,BS,Piancogno,12,48,1,61,762.00,3049.00,76.00,3887.00,2015
17206,BS,Piancogno,12,45,1,58,842.00,2857.00,76.00,3775.00,2016
17206,BS,Piancogno,13,45,1,59,886.00,2860.00,76.00,3822.00,2017
17206,BS,Piancogno,13,43,1,57,866.00,2509.00,76.00,3451.00,2018
17206,BS,Piancogno,6,24,1,31,479.00,1791.00,76.00,2346.00,2019
17206,BS,Piancogno,5,23,1,29,390.00,1737.00,76.00,2203.00,2020
17206,BS,Piancogno,3,18,4,25,253.00,1365.00,321.00,1939.00,2021
17206,BS,Piancogno,3,19,4,26,253.00,1395.00,321.00,1969.00,2022
17206,BS,Piancogno,3,20,5,28,253.00,1447.00,351.00,2051.00,2023
18001,PV,Alagna,0,1,4,5,0.00,48.00,215.00,263.00,2005
18001,PV,Alagna,0,1,4,5,0.00,48.00,215.00,263.00,2006
18001,PV,Alagna,0,1,4,5,0.00,48.00,215.00,263.00,2007
18001,PV,Alagna,0,1,4,5,0.00,48.00,215.00,263.00,2008
18001,PV,Alagna,0,1,4,5,0.00,48.00,215.00,263.00,2009
18001,PV,Alagna,0,1,4,5,0.00,48.00,215.00,263.00,2010
18001,PV,Alagna,1,2,4,7,78.00,100.00,215.00,393.00,2011
18001,PV,Alagna,1,1,2,4,28.00,50.00,83.00,161.00,2012
18001,PV,Alagna,1,1,2,4,28.00,50.00,83.00,161.00,2013
18001,PV,Alagna,6,2,1,9,120.00,50.00,25.00,195.00,2014
18001,PV,Alagna,1,2,1,4,50.00,50.00,25.00,125.00,2015
18001,PV,Alagna,1,2,1,4,50.00,50.00,25.00,125.00,2016
18001,PV,Alagna,2,0,2,4,154.00,0.00,98.00,252.00,2017
18001,PV,Alagna,2,1,1,4,153.00,48.00,78.00,279.00,2018
18001,PV,Alagna,2,1,1,4,153.00,48.00,78.00,279.00,2019
18001,PV,Alagna,2,1,1,4,153.00,48.00,78.00,279.00,2020
18001,PV,Alagna,2,1,1,4,160.00,48.00,78.00,286.00,2021
18001,PV,Alagna,2,1,1,4,160.00,48.00,36.00,244.00,2022
18001,PV,Alagna,1,1,1,3,91.00,48.00,36.00,175.00,2023
18002,PV,Albaredo Arnaboldi,0,1,1,2,0.00,56.00,22.00,78.00,2005
18002,PV,Albaredo Arnaboldi,0,1,1,2,0.00,56.00,22.00,78.00,2006
18002,PV,Albaredo Arnaboldi,0,1,1,2,0.00,56.00,22.00,78.00,2007
18002,PV,Albaredo Arnaboldi,0,1,1,2,0.00,56.00,22.00,78.00,2008
18002,PV,Albaredo Arnaboldi,0,1,1,2,0.00,56.00,22.00,78.00,2009
18002,PV,Albaredo Arnaboldi,0,1,1,2,0.00,56.00,22.00,78.00,2010
18002,PV,Albaredo Arnaboldi,0,1,1,2,0.00,56.00,22.00,78.00,2011
18002,PV,Albaredo Arnaboldi,0,0,0,0,0.00,0.00,0.00,0.00,2012
18002,PV,Albaredo Arnaboldi,0,0,0,0,0.00,0.00,0.00,0.00,2013
18002,PV,Albaredo Arnaboldi,0,0,0,0,0.00,0.00,0.00,0.00,2014
18002,PV,Albaredo Arnaboldi,0,0,0,0,0.00,0.00,0.00,0.00,2015
18002,PV,Albaredo Arnaboldi,0,0,0,0,0.00,0.00,0.00,0.00,2016
18002,PV,Albaredo Arnaboldi,0,0,0,0,0.00,0.00,0.00,0.00,2017
18002,PV,Albaredo Arnaboldi,0,0,1,1,0.00,0.00,31.00,31.00,2018
18002,PV,Albaredo Arnaboldi,0,0,1,1,0.00,0.00,31.00,31.00,2019
18002,PV,Albaredo Arnaboldi,0,0,1,1,0.00,0.00,31.00,31.00,2020
18002,PV,Albaredo Arnaboldi,0,0,1,1,0.00,0.00,31.00,31.00,2021
18002,PV,Albaredo Arnaboldi,0,0,1,1,0.00,0.00,31.00,31.00,2022
18002,PV,Albaredo Arnaboldi,0,0,1,1,0.00,0.00,31.00,31.00,2023
18003,PV,Albonese,0,1,0,1,0.00,130.00,0.00,130.00,2005
18003,PV,Albonese,0,1,0,1,0.00,130.00,0.00,130.00,2006
18003,PV,Albonese,0,1,0,1,0.00,130.00,0.00,130.00,2007
18003,PV,Albonese,0,1,0,1,0.00,20.00,0.00,20.00,2008
18003,PV,Albonese,2,2,0,4,79.00,120.00,0.00,199.00,2009
18003,PV,Albonese,2,1,0,3,79.00,46.00,0.00,125.00,2010
18003,PV,Albonese,2,2,0,4,70.00,57.00,0.00,127.00,2011
18003,PV,Albonese,2,3,0,5,70.00,162.00,0.00,232.00,2012
18003,PV,Albonese,1,3,0,4,21.00,162.00,0.00,183.00,2013
18003,PV,Albonese,1,3,0,4,21.00,162.00,0.00,183.00,2014
18003,PV,Albonese,1,3,0,4,50.00,157.00,0.00,207.00,2015
18003,PV,Albonese,1,3,0,4,50.00,157.00,0.00,207.00,2016
18003,PV,Albonese,1,3,0,4,50.00,157.00,0.00,207.00,2017
18003,PV,Albonese,1,2,1,4,50.00,151.00,6.00,207.00,2018
18003,PV,Albonese,1,3,1,5,50.00,351.00,6.00,407.00,2019
18003,PV,Albonese,2,2,1,5,70.00,206.00,6.00,282.00,2020
18003,PV,Albonese,2,2,1,5,70.00,206.00,6.00,282.00,2021
18003,PV,Albonese,0,2,1,3,0.00,206.00,6.00,212.00,2022
18003,PV,Albonese,0,2,1,3,0.00,206.00,6.00,212.00,2023
18004,PV,Albuzzano,1,8,3,12,60.00,222.00,221.00,503.00,2005
18004,PV,Albuzzano,1,8,3,12,60.00,222.00,221.00,503.00,2006
18004,PV,Albuzzano,0,7,4,11,0.00,348.00,320.00,668.00,2007
18004,PV,Albuzzano,0,7,4,11,0.00,348.00,320.00,668.00,2008
18004,PV,Albuzzano,0,7,4,11,0.00,276.00,320.00,596.00,2009
18004,PV,Albuzzano,0,7,4,11,0.00,276.00,320.00,596.00,2010
18004,PV,Albuzzano,0,7,4,11,0.00,281.00,320.00,601.00,2011
18004,PV,Albuzzano,0,8,4,12,0.00,301.00,320.00,621.00,2012
18004,PV,Albuzzano,0,8,4,12,0.00,285.00,320.00,605.00,2013
18004,PV,Albuzzano,0,8,4,12,0.00,285.00,320.00,605.00,2014
18004,PV,Albuzzano,0,8,4,12,0.00,285.00,320.00,605.00,2015
18004,PV,Albuzzano,1,8,4,13,45.00,285.00,320.00,650.00,2016
18004,PV,Albuzzano,4,5,6,15,361.00,163.00,343.00,867.00,2017
18004,PV,Albuzzano,5,4,1,10,278.00,255.00,92.00,625.00,2018
18004,PV,Albuzzano,5,4,1,10,278.00,255.00,92.00,625.00,2019
18004,PV,Albuzzano,5,4,1,10,278.00,255.00,92.00,625.00,2020
18004,PV,Albuzzano,5,4,1,10,278.00,255.00,92.00,625.00,2021
18004,PV,Albuzzano,5,4,1,10,278.00,255.00,92.00,625.00,2022
18004,PV,Albuzzano,5,4,1,10,278.00,255.00,92.00,625.00,2023
18005,PV,Arena Po,1,5,4,10,33.00,292.00,170.00,495.00,2005
18005,PV,Arena Po,1,5,4,10,33.00,292.00,170.00,495.00,2006
18005,PV,Arena Po,1,5,4,10,33.00,292.00,170.00,495.00,2007
18005,PV,Arena Po,1,5,4,10,33.00,292.00,170.00,495.00,2008
18005,PV,Arena Po,1,5,4,10,33.00,292.00,170.00,495.00,2009
18005,PV,Arena Po,1,5,4,10,33.00,292.00,170.00,495.00,2010
18005,PV,Arena Po,2,0,1,3,100.00,0.00,25.00,125.00,2011
18005,PV,Arena Po,2,0,1,3,100.00,0.00,25.00,125.00,2012
18005,PV,Arena Po,2,0,1,3,100.00,0.00,25.00,125.00,2013
18005,PV,Arena Po,2,0,1,3,100.00,0.00,25.00,125.00,2014
18005,PV,Arena Po,2,0,1,3,100.00,0.00,25.00,125.00,2015
18005,PV,Arena Po,2,0,1,3,100.00,0.00,25.00,125.00,2016
18005,PV,Arena Po,2,0,1,3,100.00,0.00,25.00,125.00,2017
18005,PV,Arena Po,1,0,0,1,67.00,0.00,0.00,67.00,2018
18005,PV,Arena Po,1,0,0,1,67.00,0.00,0.00,67.00,2019
18005,PV,Arena Po,1,0,0,1,67.00,0.00,0.00,67.00,2020
18005,PV,Arena Po,1,0,0,1,67.00,0.00,0.00,67.00,2021
18005,PV,Arena Po,0,0,1,1,0.00,0.00,18.00,18.00,2022
18005,PV,Arena Po,0,0,1,1,0.00,0.00,18.00,18.00,2023
18006,PV,Badia Pavese,0,2,2,4,0.00,75.00,105.00,180.00,2005
18006,PV,Badia Pavese,0,3,2,5,0.00,322.00,175.00,497.00,2006
18006,PV,Badia Pavese,0,3,2,5,0.00,322.00,175.00,497.00,2007
18006,PV,Badia Pavese,0,3,2,5,0.00,322.00,175.00,497.00,2008
18006,PV,Badia Pavese,0,4,2,6,0.00,370.00,175.00,545.00,2009
18006,PV,Badia Pavese,0,4,2,6,0.00,370.00,175.00,545.00,2010
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2011
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2012
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2013
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2014
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2015
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2016
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2017
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2018
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2019
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2020
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2021
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2022
18006,PV,Badia Pavese,0,3,1,4,0.00,324.00,55.00,379.00,2023
18007,PV,Bagnaria,2,7,1,10,129.00,407.00,80.00,616.00,2005
18007,PV,Bagnaria,2,8,1,11,129.00,507.00,80.00,716.00,2006
18007,PV,Bagnaria,2,11,1,14,129.00,752.00,24.00,905.00,2007
18007,PV,Bagnaria,0,8,0,8,0.00,550.00,0.00,550.00,2008
18007,PV,Bagnaria,0,8,0,8,0.00,563.00,0.00,563.00,2009
18007,PV,Bagnaria,0,8,1,9,0.00,563.00,38.00,601.00,2010
18007,PV,Bagnaria,0,8,1,9,0.00,563.00,38.00,601.00,2011
18007,PV,Bagnaria,0,8,2,10,0.00,563.00,76.00,639.00,2012
18007,PV,Bagnaria,0,8,2,10,0.00,563.00,76.00,639.00,2013
18007,PV,Bagnaria,0,8,1,9,0.00,561.00,8.00,569.00,2014
18007,PV,Bagnaria,1,7,2,10,33.00,511.00,73.00,617.00,2015
18007,PV,Bagnaria,1,7,1,9,33.00,511.00,40.00,584.00,2016
18007,PV,Bagnaria,2,8,1,11,196.00,513.00,8.00,717.00,2017
18007,PV,Bagnaria,3,7,0,10,200.00,513.00,0.00,713.00,2018
18007,PV,Bagnaria,3,7,0,10,200.00,513.00,0.00,713.00,2019
18007,PV,Bagnaria,3,7,0,10,200.00,513.00,0.00,713.00,2020
18007,PV,Bagnaria,3,8,0,11,200.00,554.00,0.00,754.00,2021
18007,PV,Bagnaria,3,9,0,12,200.00,574.00,0.00,774.00,2022
18007,PV,Bagnaria,3,9,0,12,200.00,574.00,0.00,774.00,2023
18008,PV,Barbianello,1,1,1,3,66.00,100.00,53.00,219.00,2005
18008,PV,Barbianello,1,1,1,3,66.00,100.00,53.00,219.00,2006
18008,PV,Barbianello,1,1,1,3,66.00,100.00,53.00,219.00,2007
18008,PV,Barbianello,0,1,1,2,0.00,100.00,53.00,153.00,2008
18008,PV,Barbianello,0,1,1,2,0.00,100.00,53.00,153.00,2009
18008,PV,Barbianello,0,1,1,2,0.00,100.00,53.00,153.00,2010
18008,PV,Barbianello,0,1,1,2,0.00,100.00,53.00,153.00,2011
18008,PV,Barbianello,0,1,1,2,0.00,100.00,53.00,153.00,2012
18008,PV,Barbianello,0,1,1,2,0.00,100.00,53.00,153.00,2013
18008,PV,Barbianello,0,1,1,2,0.00,100.00,53.00,153.00,2014
18008,PV,Barbianello,0,0,1,1,0.00,0.00,53.00,53.00,2015
18008,PV,Barbianello,1,1,1,3,2.00,5.00,53.00,60.00,2016
18008,PV,Barbianello,0,2,1,3,0.00,7.00,53.00,60.00,2017
18008,PV,Barbianello,0,2,1,3,0.00,7.00,53.00,60.00,2018
18008,PV,Barbianello,0,1,1,2,0.00,10.00,53.00,63.00,2019
18008,PV,Barbianello,0,1,1,2,0.00,10.00,53.00,63.00,2020
18008,PV,Barbianello,0,1,1,2,0.00,10.00,53.00,63.00,2021
18008,PV,Barbianello,0,1,1,2,0.00,10.00,53.00,63.00,2022
18008,PV,Barbianello,0,1,1,2,0.00,10.00,53.00,63.00,2023
18009,PV,Bascapè,3,2,0,5,90.00,95.00,0.00,185.00,2005
18009,PV,Bascapè,3,2,0,5,90.00,95.00,0.00,185.00,2006
18009,PV,Bascapè,3,2,0,5,90.00,95.00,0.00,185.00,2007
18009,PV,Bascapè,3,2,0,5,90.00,95.00,0.00,185.00,2008
18009,PV,Bascapè,3,2,0,5,90.00,95.00,0.00,185.00,2009
18009,PV,Bascapè,3,2,0,5,90.00,95.00,0.00,185.00,2010
18009,PV,Bascapè,3,2,0,5,90.00,95.00,0.00,185.00,2011
18009,PV,Bascapè,3,2,0,5,90.00,95.00,0.00,185.00,2012
18009,PV,Bascapè,3,2,0,5,90.00,95.00,0.00,185.00,2013
18009,PV,Bascapè,3,2,0,5,90.00,95.00,0.00,185.00,2014
18009,PV,Bascapè,2,2,0,4,60.00,95.00,0.00,155.00,2015
18009,PV,Bascapè,2,2,0,4,60.00,95.00,0.00,155.00,2016
18009,PV,Bascapè,2,2,0,4,60.00,95.00,0.00,155.00,2017
18009,PV,Bascapè,2,2,0,4,60.00,95.00,0.00,155.00,2018
18009,PV,Bascapè,2,2,0,4,60.00,95.00,0.00,155.00,2019
18009,PV,Bascapè,2,2,0,4,60.00,95.00,0.00,155.00,2020
18009,PV,Bascapè,2,2,0,4,60.00,95.00,0.00,155.00,2021
18009,PV,Bascapè,2,2,0,4,60.00,95.00,0.00,155.00,2022
18009,PV,Bascapè,2,2,0,4,60.00,95.00,0.00,155.00,2023
18011,PV,Bastida Pancarana,4,3,0,7,159.00,167.00,0.00,326.00,2005
18011,PV,Bastida Pancarana,4,3,0,7,159.00,167.00,0.00,326.00,2006
18011,PV,Bastida Pancarana,4,3,0,7,250.00,167.00,0.00,417.00,2007
18011,PV,Bastida Pancarana,4,3,0,7,250.00,167.00,0.00,417.00,2008
18011,PV,Bastida Pancarana,4,3,0,7,250.00,167.00,0.00,417.00,2009
18011,PV,Bastida Pancarana,4,3,0,7,250.00,167.00,0.00,417.00,2010
18011,PV,Bastida Pancarana,3,3,0,6,107.00,167.00,0.00,274.00,2011
18011,PV,Bastida Pancarana,3,3,0,6,107.00,167.00,0.00,274.00,2012
18011,PV,Bastida Pancarana,3,3,0,6,107.00,167.00,0.00,274.00,2013
18011,PV,Bastida Pancarana,3,3,0,6,107.00,167.00,0.00,274.00,2014
18011,PV,Bastida Pancarana,3,3,0,6,107.00,167.00,0.00,274.00,2015
18011,PV,Bastida Pancarana,3,3,0,6,107.00,167.00,0.00,274.00,2016
18011,PV,Bastida Pancarana,3,3,0,6,107.00,167.00,0.00,274.00,2017
18011,PV,Bastida Pancarana,2,2,0,4,86.00,197.00,0.00,283.00,2018
18011,PV,Bastida Pancarana,2,2,0,4,86.00,197.00,0.00,283.00,2019
